commitID;commit-type;time-to-next-release;commit-message
60af082ea2ae229c782e560e45c260ff48a3c0c4;BREAKING_CHANGES;2787;o doing the pom.xml thing PR: Obtained from: Submitted by: Reviewed by: git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@162739 13f79535-47bb-0310-9956-ffa450edef68
abe5a2ce99615be906e37532d68f9911e34910c2;BREAKING_FIX;2506;set the correct packaging git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@163579 13f79535-47bb-0310-9956-ffa450edef68
7ff6992a044b56d73569cd297f23ab6172ca7fd4;BREAKING_CHANGES;2486;o Adding some modules. git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@163784 13f79535-47bb-0310-9956-ffa450edef68
b4c041a567b0dd6a389e4324dd295357f895469a;BREAKING_FIX;2294;[maven-release-plugin] prepare for next development iteration git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@321042 13f79535-47bb-0310-9956-ffa450edef68
8caa84a288826a5dfcfea7014e98210fd0d93b54;BREAKING_CHANGES;2292;the canGenerateReport() has just been added to MavenReport: calling it from the site plugin makes all the plugins compiled with an earlier version fail with an AbstractMethodError. This is intended as a temporary patch to keep the site plugin compatible with existing reports. git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@322499 13f79535-47bb-0310-9956-ffa450edef68
35fe47e7dcc0f70b8e3cc5c1e675ca2d0da62cfc;BREAKING_FIX;2292;MNG-796: Added a download report git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@322514 13f79535-47bb-0310-9956-ffa450edef68
ed662b21821a0f4832c85b017ece61f2a7135e2d;BREAKING_CHANGES;2287;Update doxia for support docbook documents git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@327142 13f79535-47bb-0310-9956-ffa450edef68
a89e664905fb48af5408ae94ca707c8b045a26b8;BREAKING_FIX;1137;o update dep on model-builder git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@726585 13f79535-47bb-0310-9956-ffa450edef68
7d00c7923c348f8e84a81ad7210ad3a28c29c7f4;BREAKING_CHANGES;1136;o adding ProjectUtils to the list of things required in the wild git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@726936 13f79535-47bb-0310-9956-ffa450edef68
805b15fea2faaa5195de251087ba5a005ec1a87d;BREAKING_FIX;1136;o we need the exception used by ProjectUtils as well ... git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@726937 13f79535-47bb-0310-9956-ffa450edef68
75456d77ba1b61eb3f2d30910971bbf6288976fe;BREAKING_CHANGES;1135;o use new signature for the project builder git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@726958 13f79535-47bb-0310-9956-ffa450edef68
0638d3d8a088746a1a6e95fc8695151033f6b741;BREAKING_FIX;1135;o passing in the file, we don't need the parent directory git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@726961 13f79535-47bb-0310-9956-ffa450edef68
4611e43a1599c8f2cf94a783cdaba72679490f7c;BREAKING_CHANGES;1108;o everyone is having problems with this not name as the artifact we ship with and we can't change it from apache-maven now so back it goes. git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@733845 13f79535-47bb-0310-9956-ffa450edef68
219616a5572dceffe2f8b907743a0196c4ffe015;BREAKING_FIX;1108;o change module name git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@733847 13f79535-47bb-0310-9956-ffa450edef68
92f4a49a6bdd483cde12353ea6eb70d82bc28671;BREAKING_CHANGES;1098;Updated plexus version to latest snapshot. git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@736714 13f79535-47bb-0310-9956-ffa450edef68
f4e6bfebd39cbafd103b4e316a6800ff1f6a2323;BREAKING_FIX;1098;Using release version of plexus. git-svn-id: https://svn.apache.org/repos/asf/maven/components/trunk@736749 13f79535-47bb-0310-9956-ffa450edef68
